region,year,month,t2m_c,swvl1_m3m3,ssrd_mj_m2,tp_mm,pev_mm
Кемеровская область,2024,4,2.261627471580937,0.41581247165408475,455.2483378426966,72.76553449252349,260.6411125887646
Кемеровская область,2024,5,10.076387852586606,0.39170998562587783,566.4246533483146,113.27571908451533,386.8350246202633
Кемеровская область,2024,6,18.19545642409878,0.3575612271769663,671.6690893932584,105.31763815362886,426.3103415122193
Кемеровская область,2024,7,20.889971215180253,0.3139115237118153,634.4175637812734,84.54109284475668,410.3169756324104
Кемеровская область,2024,8,17.905351708801504,0.35681326076779024,508.6280972104869,134.63475550106318,334.20728364129195
Кемеровская область,2024,9,8.080642300152192,0.38174537915862006,295.7292491460674,92.0237829186692,236.49860533435697
Кемеровская область,2025,4,5.012902580575599,0.40943905262464886,504.16578053932585,86.31880182165946,368.7529681103953
Кемеровская область,2025,5,10.446405189314135,0.36284349991587667,593.5419334891387,69.88417156291811,429.8343799812963
Кемеровская область,2025,6,19.45564650632025,0.32263351611876756,688.4924850786516,84.67371280441124,475.030857358086
Кемеровская область,2025,7,18.702760892146557,0.3133891359250644,622.4934055146067,86.67464965853267,440.30846262469277
Кемеровская область,2025,8,15.19191739085909,0.38711296395862593,459.0165835550562,164.7088690132447,254.62219610754468
Кемеровская область,2025,9,10.867912972553881,0.37175556997234904,326.8721517752809,71.71746112113254,256.68153936943315
Кемеровская область,2026,4,1.752610498778381,0.40826952073457984,502.5175999101123,46.539903706033826,246.48080129971663
Кемеровская область,2026,5,8.619872498244376,0.3920582974894663,586.7906367340825,97.76791758932983,397.7127102597823
Кемеровская область,2026,6,19.770774629857215,0.29414028210586374,748.9292241797752,45.1134868382131,567.5251723340388
Кемеровская область,2026,7,19.564127969920435,0.3157043228435159,601.9038826382023,136.99084767009643,390.4713404982278
Кировская область,2000,4,5.7166432945874135,0.40838220762214683,464.93783961102105,34.85597927437271,309.008828679785
Кировская область,2000,5,8.191129873843579,0.37249173865583635,579.2319629713668,63.939399419147136,461.0460053129109
Кировская область,2000,6,16.74667536129124,0.34109625669507193,589.5942107617504,96.7020807694191,480.7208402375155
Кировская область,2000,7,20.936703159820752,0.26629014636039217,587.8385460615883,61.84324963337293,516.0280628857388
Кировская область,2000,8,14.335196320190107,0.36090813321979676,395.33464430253923,89.01648946797755,294.70802704702515
Кировская область,2000,9,8.459590914750493,0.35478066187301627,261.1696433549433,66.38365499773387,263.0165801345819
Кировская область,2001,4,6.160826726632138,0.4045324176147395,431.8686797730956,24.94991672352844,275.87690413288016
Кировская область,2001,5,10.268736520166499,0.3725631854007336,503.5565358163155,125.07050928545522,427.93040289903314
Кировская область,2001,6,14.825668768571063,0.35045780818698086,606.0611478768233,65.71971046447004,431.0438238579411
Кировская область,2001,7,19.484240808389075,0.22671801434665806,661.8144179286872,28.3555300756426,687.1971864231144
Кировская область,2001,8,13.972602383424544,0.3313427084784196,392.5941443187466,118.1184561721385,360.11872386236826
Кировская область,2001,9,11.278388186495476,0.35132464919458656,270.05945395461913,56.81794120913531,243.29052111994312
Кировская область,2002,4,1.533656400889754,0.39546755930335376,525.5750435980551,9.763070276139887,270.80319411267726
Кировская область,2002,5,7.275475859886797,0.3703626470910994,554.632643439222,61.342355060863575,481.57751472865095
Кировская область,2002,6,14.635552599312916,0.29435851984832945,652.0109403565641,38.96300549237012,552.8513005235786
Кировская область,2002,7,20.072174695477145,0.2545878751930966,623.0721186569422,50.94776198192213,593.4697967696873
Кировская область,2002,8,11.977047167282933,0.2894737948474853,364.54898312587795,62.36674822954967,347.95070979351743
Кировская область,2002,9,9.483161102740098,0.32153144725138016,243.467644910859,71.72723068490419,277.38028633101834
Кировская область,2003,4,2.427483372453878,0.4128693797535538,424.7065847974068,27.726480221855823,269.26825616985707
Кировская область,2003,5,11.438263760509528,0.35725915580102396,568.9082707552675,49.105960068924105,493.9823503561241
Кировская область,2003,6,12.187261741963823,0.3755140340630909,503.91845841166935,144.15736968298495,330.7516009484929
Кировская область,2003,7,19.339447084135315,0.3043971131261396,652.0941980399784,49.598702472641655,502.43873389458935
Кировская область,2003,8,17.97594714955602,0.30887966887619867,450.5102568395462,98.9254698403097,394.3328262985493
Кировская область,2003,9,9.890627980863428,0.3741201919069295,236.36897108589952,68.3341380714392,264.5008513519791
Кировская область,2004,4,-1.2004696112848592,0.39380252947361644,446.6339610372772,41.19604843992414,218.93740026355755
Кировская область,2004,5,11.060758120610501,0.38462938404546954,546.7008923317127,56.67709477308953,454.0593149467522
Кировская область,2004,6,14.914525272445644,0.36746120195270293,585.9665046353323,105.38553925475628,455.4573270209991
Кировская область,2004,7,20.154864769043797,0.3074024680625549,607.865324528363,86.0081569843602,493.3741059273014
Кировская область,2004,8,15.937761102529066,0.3242476848188057,431.9161692479741,84.08143306966129,395.4732938675156
Кировская область,2004,9,11.073347256339503,0.3436104781172972,252.34862517017828,59.07888814800901,282.43459815482464
Кировская область,2005,4,3.008092002106139,0.40204854065633866,409.61166307941653,66.40866698434567,276.0152267578935
Кировская область,2005,5,13.759907624890275,0.3437288718117951,570.4672406915181,54.97687569043792,542.5600752331062
Кировская область,2005,6,14.353518737759998,0.34682664505408817,511.1153196110211,95.36262271047315,417.5586168876151
Кировская область,2005,7,17.48759322452395,0.3405142134424804,581.3794775375472,99.5593193560227,405.37207043538024
Кировская область,2005,8,16.561770954678252,0.30700789935391765,468.656618917342,52.650430399831684,422.8092020006195
Кировская область,2005,9,11.380209335747566,0.3271607615894913,259.0132399513776,41.31176902548783,306.6335554495816
Кировская область,2006,4,2.5940786335933694,0.40924447346609516,394.91301037277145,48.51819360945706,250.06906387533516
Кировская область,2006,5,10.723365801002842,0.3711221325017516,557.9989688103727,70.40448497308128,459.86884515199193
Кировская область,2006,6,18.901365288188856,0.3006339956785395,632.8603655753648,63.42595427186112,570.4569124663475
Кировская область,2006,7,16.233556264983463,0.3056744163838803,535.8380653657482,79.78808857254765,506.1194913281678
Кировская область,2006,8,15.636394759167388,0.3311937147704155,417.70680840950837,78.07959263554615,337.9988612467247
Кировская область,2006,9,11.144513786888865,0.37300170041109537,240.95474134521882,88.48461463618753,276.4106311833839
Кировская область,2007,4,3.5457875586149044,0.41008637777088397,388.57618155591575,74.76120220038382,284.63547847066167
Кировская область,2007,5,11.928766413214191,0.3675417083459954,555.4989427433819,73.41587748242667,473.82833124382444
Кировская область,2007,6,13.120467715930602,0.30963222971482895,589.8232740356564,62.85194493226429,515.2362862804141
Кировская область,2007,7,18.52098153236426,0.3768767486193063,529.7110716888168,156.28851329689408,352.1145937580923
Кировская область,2007,8,18.526065355297817,0.32313964612930934,498.73540992112373,59.06925338770372,424.1144781512611
Кировская область,2007,9,10.415272730534184,0.36491496262841455,259.0801312317666,71.47168930441842,251.75718569485065
Кировская область,2008,4,3.31743100092649,0.4024744677839892,488.095708363047,32.35258055181806,350.9154358525523
Кировская область,2008,5,9.378208596071431,0.34329023314836155,591.2030940659104,52.84495274916187,547.3285297254882
Кировская область,2008,6,14.697001383331667,0.34204931686788814,568.2640868395462,91.24828182157836,430.17663218600245
Кировская область,2008,7,19.098853158976567,0.3040953419261337,622.2755536099405,66.89989604853368,509.38582716198755
Кировская область,2008,8,16.074377105069914,0.335960062563838,400.5735036553214,122.07639188156526,337.54112085640463
Кировская область,2008,9,7.962122010695282,0.37610716487445556,218.02965888168558,67.2485588142585,229.90087225332834
Кировская область,2009,4,-0.45642218772684373,0.40745913744101586,447.18529238249596,40.773949587741804,280.77530428598146
Кировская область,2009,5,10.979102644052205,0.35916422097377687,586.6567975235008,48.605219707093475,532.3268694814187
Кировская область,2009,6,16.469985950373143,0.35528395460593515,589.7687326418152,104.42861402633704,480.7603571751129
Кировская область,2009,7,16.971060907744175,0.318556618136628,596.5541152706645,72.90752483345669,447.55073208090164
Кировская область,2009,8,15.087869996370216,0.32472444984605026,423.07675445272827,64.16822303817841,358.5490396398264
Кировская область,2009,9,12.685713539556332,0.29905300871994867,259.0933100810373,46.722258798132025,294.75719014384947
Кировская область,2010,4,4.277800587098227,0.4100041237475098,463.90909445705023,23.153570079323167,369.7638248653427
Кировская область,2010,5,14.45897865068713,0.3047239858997248,617.5019766569422,37.448182638731055,606.8098547650569
Кировская область,2010,6,16.47321530697093,0.320597693444844,575.6878576337115,74.4930873542905,510.92311353505715
Кировская область,2010,7,22.81817479888406,0.1812684869585908,733.3226778714208,10.835616166271894,799.1388000342602
Кировская область,2010,8,18.445389211068346,0.2428116347582388,474.88468183900596,84.30016829218636,576.2992571779744
Кировская область,2010,9,10.30891869048827,0.33421795565266665,247.6564934197731,58.26658420596797,317.5700214394101
Кировская область,2011,4,2.2757777052786423,0.41622679147251485,385.54229092382496,54.99669550118041,256.6508786991311
Кировская область,2011,5,11.487625671089972,0.34200548597569724,602.4715206439762,46.18954269570434,553.7705279238671
Кировская область,2011,6,16.04532318362544,0.3391437829345835,580.8210991896274,76.20175219272268,489.36598220269525
Кировская область,2011,7,20.955249010247883,0.2897325430220362,646.6044589529984,83.29332090822678,573.225365352914
Кировская область,2011,8,15.790439975435618,0.2282659034996919,494.72215554835225,22.19079609249373,559.6375409604278
Кировская область,2011,9,10.497841063529847,0.353185710360848,234.51677085899513,96.05869894237462,205.1675976578575
Кировская область,2012,4,5.212338782773713,0.4061679685521551,398.8623924473258,65.14273281812946,252.84481426546986
Кировская область,2012,5,12.122436009040769,0.3577845659467222,577.5024678130741,64.17358049399334,473.15743646465205
Кировская область,2012,6,16.675219053889805,0.33752245210042714,539.9453173095624,96.21302249299504,429.8861821089996
Кировская область,2012,7,18.71220062107477,0.3255526451469434,594.5427966504592,86.15855964681568,454.5688223655259
Кировская область,2012,8,16.038185730475107,0.31054074180763774,453.6787993970826,96.66140585949596,397.34105395906874
Кировская область,2012,9,10.494058664446584,0.38452611724342417,225.91871175040518,87.513032850826,214.09626162612457
Кировская область,2013,4,2.2652717775811766,0.4099788737902443,435.84552414910854,32.1429321218608,269.4235367148004
Кировская область,2013,5,11.169363240098278,0.3544584549420077,619.9142709821717,45.53509990993871,567.3234128850592
Кировская область,2013,6,18.57408416269925,0.26278374093342705,690.3168304051864,48.52688713210546,691.5900983049186
Кировская область,2013,7,19.752991494251432,0.2454676038184596,653.8236111345219,71.33731823064878,616.0951621109958
Кировская область,2013,8,17.638129199588093,0.26058124066172,481.7423252512156,32.73844101913031,486.8034993568541
Кировская область,2013,9,10.127596595801265,0.35265802499862825,195.57882445705025,95.76219454033351,183.86301661523078
Кировская область,2014,4,1.2012017627718592,0.39676776310999545,465.8929402593193,40.3995949986679,318.6148828321184
Кировская область,2014,5,13.646298216124762,0.3136372620321363,662.5378574089682,24.87203756675349,703.0556710594929
Кировская область,2014,6,14.890061353027079,0.297591041964753,537.4063578930309,95.18805930143405,532.4275087643675
Кировская область,2014,7,16.1412580509691,0.28351290067552165,584.8424146850351,45.32897282635938,522.6176286721023
Кировская область,2014,8,17.540422037496626,0.30833758205288103,454.6894273322528,90.26345803556076,383.8917746785716
Кировская область,2014,9,10.394277032474008,0.330110546835431,282.4805493354943,45.13033512886161,269.09181011940325
Кировская область,2015,4,2.2536167006696246,0.40009619054892204,433.3708617179903,60.75077882637322,259.51764994637506
Кировская область,2015,5,13.524802445257649,0.3521438755260037,654.5558148892491,46.28153259521034,588.118655437041
Кировская область,2015,6,18.01837301310951,0.30359350005592417,630.9175464181524,72.3095549907493,547.9240933104118
Кировская область,2015,7,14.99914815893436,0.35748177254798924,501.3253580615883,122.81715676922055,353.0637206241029
Кировская область,2015,8,13.491366127051265,0.3660472125893731,399.49550891842244,105.04539918147182,350.82136724911015
Кировская область,2015,9,12.58150572114738,0.3625352510177142,278.6487173095624,41.53350682859725,276.93603024780265
Кировская область,2016,4,4.635558073022196,0.4141897884721308,410.1268692706645,56.02032460522879,270.1417534843064
Кировская область,2016,5,12.990851730272539,0.28999343451649867,673.7481098660184,22.095763724212254,674.8768260620982
Кировская область,2016,6,16.060530203268513,0.2615617105987895,606.5368802269044,56.563741231270775,577.0300308806969
Кировская область,2016,7,20.42332092977614,0.27280455289950956,631.9471194089681,81.36872405391075,570.343095984316
Кировская область,2016,8,20.517523730838093,0.25045182008088956,490.4968123727715,66.96772614538872,553.0317624933265
Кировская область,2016,9,9.847448723873924,0.36745055954498834,201.04443455429498,98.69711370565106,179.76414333769335
Кировская область,2017,4,1.2632263084671536,0.40445669247355737,385.63087841166936,79.69174500497442,250.84970534041014
Кировская область,2017,5,6.720771130892103,0.3823162884663273,550.6219279178822,61.082500078992624,451.35640938625926
Кировская область,2017,6,13.222012541784864,0.37350148964031266,558.4249796758509,107.78829582923092,391.8401540726472
Кировская область,2017,7,17.248124113654796,0.37791726448805124,515.6236773441383,133.38767922584518,312.1218202381054
Кировская область,2017,8,16.847207616870946,0.33640415020596975,469.06519262020527,54.53283163087558,387.0782028221556
Кировская область,2017,9,9.875478863832086,0.35126658995559834,222.19383303079417,79.49495463174688,288.7246245744742
Кировская область,2018,4,1.1235533052235382,0.3916966104945384,450.6015286871961,54.26170348757319,282.38956313851975
Кировская область,2018,5,10.154597018925585,0.37198656639622585,596.127386721772,50.05873612363796,523.931555703548
Кировская область,2018,6,14.126308757301842,0.351558625537083,599.5460962074555,86.04718646943279,462.95626007467274
Кировская область,2018,7,20.112094655338353,0.3228482205696456,599.9110244127498,95.22754486758657,459.92131943415467
Кировская область,2018,8,16.66774631955701,0.27895691148787816,473.1742722636413,47.225787857267406,466.7283173213773
Кировская область,2018,9,11.65807922132467,0.3147975812403979,270.37247761750405,68.17409935116018,297.00522532919047
Кировская область,2019,4,1.7392785334574228,0.4075986593237186,478.4530500810373,21.28064459066376,302.28402942563963
Кировская область,2019,5,12.753249352123873,0.360459157159559,577.73161415235,49.26678878775944,513.219606821631
Кировская область,2019,6,15.756781543338093,0.2904736783168304,631.0173384440842,63.39515579752683,596.7094501664612
Кировская область,2019,7,15.694551535698622,0.3495186466194371,517.0275553354943,118.6648244956465,344.75552545470975
Кировская область,2019,8,12.912666717315005,0.3784145641687559,328.39014296272285,111.20546243326092,303.9347941749229
Кировская область,2019,9,8.926212235362641,0.3366020363385712,296.49866598055104,32.834214242507294,258.63256226965444
Кировская область,2020,4,1.5343533260896152,0.409841017102242,402.1486068395462,76.36713603665416,263.59902208782677
Кировская область,2020,5,11.200656106496524,0.38328062579929345,551.306241110751,78.68562734203196,439.6715476778891
Кировская область,2020,6,14.725968253013605,0.29348381450535604,641.266493484603,37.97470486207414,598.1406626235724
Кировская область,2020,7,20.2566944915755,0.2966837169414337,582.0387136564019,107.38135592333735,502.5663291768794
Кировская область,2020,8,15.099570940327908,0.3213509714712909,406.0080332663425,64.01653876887893,374.0712650671706
Кировская область,2020,9,10.987185400205988,0.33386843787986226,299.05059946515394,52.76040650671725,304.211565871486
Кировская область,2021,4,3.27515249886045,0.41507875513605397,457.9732470664506,48.11216886981724,304.5704955992861
Кировская область,2021,5,14.002897715761776,0.3378341814944836,605.1655420648299,58.12290608655859,577.4470872730258
Кировская область,2021,6,19.93914733589952,0.2376645838872991,716.6623689789303,30.831191361888585,704.1380044851736
Кировская область,2021,7,19.366920356606272,0.25606701323819897,619.1798046126419,69.64457844487663,588.2322341686709
Кировская область,2021,8,18.82509277607545,0.2303343638415468,516.8309698487304,31.0294338696833,605.8442417002897
Кировская область,2021,9,7.811979747011776,0.3315477005408816,227.3526224797407,71.64151305891272,239.20369773765051
Кировская область,2022,4,1.9460817177317722,0.4031675432515363,443.87162758508913,54.314801591332255,261.0941477590867
Кировская область,2022,5,7.841996909398631,0.38968010092992383,526.2734856077795,80.24742880580531,415.0962104899119
Кировская область,2022,6,15.426330019035333,0.3555148808393267,617.3092752025932,78.10448293349248,485.09532763853645
Кировская область,2022,7,19.88914678193379,0.30431036637448927,645.7292725467315,80.94945917626002,491.1079805672394
Кировская область,2022,8,20.175530197992657,0.2192945516412159,559.721264197731,23.66136573497201,567.4776182762034
Кировская область,2022,9,9.332471204332137,0.3100101712070756,146.79359777957862,37.4615106941465,151.96916983859853
Кировская область,2023,4,5.039420694921034,0.39931458772549044,320.30964619124796,12.136580143463489,223.52365568594183
Кировская область,2023,5,13.316635433549436,0.33387688750643657,381.4031917482441,33.448207345519464,305.4026229450955
Кировская область,2023,6,14.227775896052833,0.26811413633572223,419.7526511831442,18.008546521181522,336.60739557621355
Кировская область,2023,7,19.04522980082561,0.29839947750476936,378.2647253873582,56.26114222266611,278.3452097481486
Кировская область,2023,8,17.31740096147354,0.2675734426703471,329.50242483846563,23.625928357893603,262.76563444269925
Кировская область,2023,9,13.64949921495139,0.24916450916786956,206.30894711507293,10.935702173713281,196.89768275043758
Кировская область,2024,4,6.3778013488011425,0.4103500803118458,384.8426765640195,63.623893006766636,314.4260739222338
Кировская область,2024,5,6.69584253971675,0.3637800170304903,610.4195647552673,51.232077171653714,532.6738370706234
Кировская область,2024,6,18.46733825782519,0.29392650898954537,612.7039639546191,57.694728026239005,548.8746183376452
Кировская область,2024,7,19.618876647124864,0.23263564643056117,645.9191332609402,43.7172879982221,618.6706176332561
Кировская область,2024,8,15.91042341977311,0.3231094500491711,394.64570961426256,73.18573859906421,316.47214441605996
Кировская область,2024,9,14.537376676669737,0.24589696850150677,344.81320857374396,17.76766573915536,450.45152813727503
Кировская область,2025,4,4.239670052056965,0.4000318085161948,395.24063831442464,62.94580413831618,333.36044565398646
Кировская область,2025,5,11.682398845851935,0.37481396807521694,579.3144321156132,81.09831691657705,525.7474528107367
Кировская область,2025,6,16.325359075330937,0.35574165232950516,559.814777439222,124.94087475842555,439.5219781458668
Кировская область,2025,7,17.927135907322054,0.29774357215061115,659.4615316952999,35.117457179509366,546.9391307819218
Кировская область,2025,8,16.767806121479964,0.33934216367947223,414.0388554835224,134.6605947953893,328.2507631599678
Кировская область,2025,9,11.04951775961473,0.3444619696569211,267.79623144246347,30.009235203344634,278.68844508351924
Кировская область,2026,4,2.8612170317828713,0.417132814016811,389.42416012965964,80.4176784405029,281.444148943915
Кировская область,2026,5,14.078839826867238,0.33387811579361665,607.8249716056185,53.053440767134575,572.1302961599562
Кировская область,2026,6,16.25475205020092,0.34280604893680783,569.1277872933549,118.41050536723468,433.7302916585144
Кировская область,2026,7,20.247297649496943,0.3325823387669461,595.6234764127498,92.91640448528389,447.4622081987347
Костромская область,2000,4,6.840828116563216,0.4024691489036346,460.9354663282937,31.435147310520644,194.19431340424083
Костромская область,2000,5,8.244454791272972,0.3632018252016401,578.8222978704105,62.811731339229134,300.89018382856193
Костромская область,2000,6,15.964943304535666,0.3336000215929991,567.2009114902808,90.29255065560083,311.2095174405796
Костромская область,2000,7,20.318269628273526,0.302308875592687,554.6269921727862,88.69654323390765,323.38002571920595
Костромская область,2000,8,15.073425582984612,0.35783702611408275,420.3480674773218,73.52589697478496,199.87557616817
Костромская область,2000,9,9.186547587911718,0.34815815869984307,276.8743695680346,48.7498389421228,180.12721598405815
Костромская область,2001,4,7.486241410257492,0.4021830878041475,402.0980514686825,44.18844549482201,167.05858052484933
Костромская область,2001,5,10.108205339666597,0.3661613876309817,493.166228,99.73959079048481,270.31769016134047
Костромская область,2001,6,15.435629555885555,0.36345843980430786,597.0356409719222,75.02645035636395,278.1053029853633
Костромская область,2001,7,20.69826633791172,0.24475339885406824,676.6707897991361,29.81469033181126,395.535672586371
Костромская область,2001,8,14.760056062702517,0.27231729725782094,418.3830216673866,59.070886118281194,285.9469202324974
Костромская область,2001,9,11.773763266907395,0.30516058837363325,256.22313699784013,39.90620240915092,168.08179643640764
Костромская область,2002,4,2.9498092222934815,0.4012914867689491,488.71935634989205,31.993644652469786,152.72809920699754
Костромская область,2002,5,9.017583885769625,0.33030685853237207,629.4408232915767,29.109403840014732,375.5978701905736
Костромская область,2002,6,15.847669854380399,0.2550169942703412,651.7617694600433,36.78129097350248,391.09707015443826
Костромская область,2002,7,21.29018976528755,0.23390487769767482,642.1301294190065,44.07758816368134,414.09937252912096
Костромская область,2002,8,14.038607860589934,0.23357549547891637,375.77872196760256,43.58986099089695,268.8946429454997
Костромская область,2002,9,10.257930510090489,0.2944833413571055,269.8061834773218,67.40639781776501,197.71902099831058
Костромская область,2003,4,2.511146456428037,0.4142178397456719,360.5635220086393,46.12884572234415,143.23690298695286
Костромская область,2003,5,11.924776107755179,0.3638593867324598,573.9136406328294,62.53423986023144,317.96940505408054
Костромская область,2003,6,11.734550485961165,0.3814906373652217,483.3095889848812,123.62304409125068,217.58234904793375
Костромская область,2003,7,19.841815752396087,0.3277391635573451,625.8349039611231,57.04969045976137,307.8291484237232
Костромская область,2003,8,16.946627484644978,0.3551026708878915,402.3618652678186,145.94111819203428,206.8330763193495
Костромская область,2003,9,10.224443696848027,0.38464276373515116,243.70401634989202,84.01472518244682,164.10538560628376
Костромская область,2004,4,0.6149182840763388,0.40663778086717906,413.9649493736501,51.00943334199505,141.92258532824837
Костромская область,2004,5,10.871796537527018,0.3823595809112615,528.9131865593952,81.5069037509708,279.49117511092453
Костромская область,2004,6,14.073786257255676,0.38468769971546807,510.8118260475162,151.65023967577446,261.1385121716279
Костромская область,2004,7,18.664301262149024,0.38590014727532734,526.6715890799135,126.5769715644178,245.74595785520762
Костромская область,2004,8,16.46817355392818,0.35806781941819654,436.43940914902805,104.24712298037666,227.009608086448
Костромская область,2004,9,11.53499162645113,0.3630471281047516,261.035583174946,55.35965701907101,172.1376331913291
Костромская область,2005,4,3.171934215965848,0.40745984400837776,401.00014904967605,66.32926665672923,148.8579549780417
Костромская область,2005,5,13.587650070025688,0.3595259235950577,545.3039085550756,59.279006411151485,333.5416820584183
Костромская область,2005,6,15.415238804333171,0.32041372542247404,575.6077321814255,73.39958788939705,318.58044891712734
Костромская область,2005,7,17.980525065807285,0.32684878190701777,573.2989678790497,96.72548237043488,282.0432904311184
Костромская область,2005,8,16.442661122266486,0.32650636545267786,457.2551875788337,59.18957864901868,256.04383842154664
Костромская область,2005,9,11.878173722664712,0.3198287667260057,268.5572789416847,34.15917266124043,190.67495272818704
Костромская область,2006,4,3.412266932707894,0.4115256686447506,388.0918733261339,40.96131776831642,157.38027126047575
Костромская область,2006,5,11.15878252396061,0.35918401796410976,563.6469934103671,66.26856729708065,303.15507273340586
Костромская область,2006,6,18.690387925215987,0.30656479244355767,619.2391956803456,59.77690743873817,373.33225843458405
Костромская область,2006,7,16.53812801616499,0.32256989448168366,538.0502162786177,107.00399322009325,318.89693462340153
Костромская область,2006,8,16.145232982923915,0.3632876600096602,406.9691974838013,112.39118501041126,201.9095798837701
Костромская область,2006,9,11.930507348474634,0.3845122236412493,227.907173650108,71.81785042250839,158.52508426806838
Костромская область,2007,4,3.970112309960541,0.3781989573402487,421.72169902807775,37.50794896550203,216.21422789846076
Костромская область,2007,5,13.093279541542927,0.34528256904486704,588.2310344881209,47.960973341726,322.0212591920635
Костромская область,2007,6,13.961507407532395,0.27624760539176396,602.5969832397408,60.083349909206966,366.74486219754226
Костромская область,2007,7,18.250427536109612,0.35307089556370647,536.6115005205183,126.8669938991454,266.3006321255512
Костромская область,2007,8,19.25352596011072,0.30549412309222296,513.5581884233261,63.91497652451698,295.4756614005849
Костромская область,2007,9,10.701407473339657,0.353565010087279,261.0940488336933,71.62592404463669,160.0959832673454
Костромская область,2008,4,4.374136042749399,0.4089182777487176,475.8967456587473,37.78218389760309,203.09275446648732
Костромская область,2008,5,9.517444084941985,0.3470289259183484,595.3178267818574,57.14726806708791,340.8627777197448
Костромская область,2008,6,14.163665863762162,0.345384305290733,531.1118515334773,108.44985393759016,272.67857356153866
Костромская область,2008,7,18.43781311166981,0.36222335123346383,575.71035262635,112.73182897207973,276.53521773270603
Костромская область,2008,8,15.999031768864768,0.37892491977106674,390.8963509611231,128.89798881851146,207.9326511073061
Костромская область,2008,9,8.91856344070601,0.37084095833368486,238.82440276457882,46.73498129264952,167.67149980202092
Костромская область,2009,4,0.09224003241854462,0.40260077655701604,488.2373926133909,37.170540665620315,168.09457844650257
Костромская область,2009,5,11.973616887992705,0.35317544957731506,593.252579799136,44.861196979807914,339.98146369956737
Костромская область,2009,6,16.58539849233938,0.3452045943258133,587.2123800647947,87.07955825599171,322.89550722160294
Костромская область,2009,7,17.723786679096918,0.3122999384902723,607.434698224622,80.48473838032837,313.4778402262965
Костромская область,2009,8,15.51260187466255,0.3196286557817562,424.8113276954644,60.259594139743584,244.13136558579058
Костромская область,2009,9,12.97306058484071,0.3033557669390355,294.06970269978405,55.28848178505688,209.10274052336717
Костромская область,2010,4,5.04812723575867,0.41080067842619467,437.8836277321814,38.28063155635065,201.2672109557537
Костромская область,2010,5,14.872483611467374,0.3393762642055042,580.5933530453564,58.03874647584251,350.9307847666046
Костромская область,2010,6,16.83421100921305,0.3462024631047094,587.205473650108,81.78026435522617,313.1608795334402
Костромская область,2010,7,24.200648686386387,0.18689093373506682,742.3595909438444,12.937755905598785,484.5620566419855
Костромская область,2010,8,19.055257407532395,0.23867588578753543,470.1418631403888,94.47436680319291,349.120197942396
Костромская область,2010,9,10.661149053388272,0.34710652163940164,246.26419282937366,59.65192119347548,180.51465180728658
Костромская область,2011,4,2.6967496208702073,0.41747391043677445,404.3309499136069,39.477748673139686,158.86954174700875
Костромская область,2011,5,11.787871220302407,0.3463554794278567,584.0184586155508,41.18414446803315,325.0088898654118
Костромская область,2011,6,15.945469530406342,0.3274572220013415,553.2067209071274,86.03023024945728,290.2897356428029
Костромская область,2011,7,21.366136482518925,0.3085195158264292,632.1555534168467,86.66191497248383,338.0637384033872
Костромская область,2011,8,16.672604152605288,0.2505154702369904,486.0444118660907,26.389584912238117,325.1633967311156
Костромская область,2011,9,10.358648800283504,0.3572608667624949,209.28135181425486,94.91668377206389,124.03738799607521
Костромская область,2012,4,4.769974868807367,0.40180405684732723,406.8711455507559,66.27991502238618,148.0314497218405
Костромская область,2012,5,12.763062208929568,0.36387588138456733,576.8046879114472,77.94074659483692,305.8548367161859
Костромская область,2012,6,16.133791593547528,0.3398920310496254,553.6848848164148,78.33756795092677,284.2484052508232
Костромская область,2012,7,19.04297286295224,0.29638253329382086,588.0208857559396,72.28881620890492,318.2703513676224
Костромская область,2012,8,15.938881424642318,0.3086824190539366,450.27147256155513,102.17844439895731,272.1862946003353
Костромская область,2012,9,11.400465396362051,0.37799536950129925,231.04145779697623,74.68667080460949,157.75429338345518
Костромская область,2013,4,2.4688236508462182,0.40792227100347594,438.73385002159824,30.533679643822897,156.46032655116807
Костромская область,2013,5,12.686417871726519,0.368563262741715,604.4894257192225,63.012707778343184,337.52282930952424
Костромская область,2013,6,18.601874029765156,0.30129040909637383,674.0054773218143,51.38938179939631,381.50261733560274
Костромская область,2013,7,19.294729831769757,0.2631061957670339,616.0817898833694,80.94310421007837,357.0176014117494
Костромская область,2013,8,17.515587456128515,0.3079890010166374,480.430628762419,51.6249485123806,266.8140964345206
Костромская область,2013,9,10.155580221551077,0.3607585898743335,176.22097963282937,92.8556173436392,124.5799019417804
Костромская область,2014,4,3.2979853916374395,0.38726808288442394,470.3760515118791,34.761000269361155,235.64713200469768
Костромская область,2014,5,13.99072571459908,0.3118978545681189,644.9545380129589,35.43658125501923,435.3231012290163
Костромская область,2014,6,15.421156709807008,0.2849664214362851,568.3534564146869,101.58139418008018,376.38729595082367
Костромская область,2014,7,18.06611876518633,0.27750744417985623,658.8738482807776,37.811852529125495,376.18856336398466
Костромская область,2014,8,18.099273378442263,0.3012895027968075,490.5541343218143,85.17501285283566,277.2658947235694
Костромская область,2014,9,11.175239078530012,0.32393331507112244,283.0825293952484,45.30259672065565,178.50223107999653
Костромская область,2015,4,2.7886171542800184,0.4079404134729768,404.4510396544277,55.4386550383582,168.14461303774274
Костромская область,2015,5,13.627478211899302,0.36812131811681625,607.9653911079913,74.08437048654287,337.21280128938463
